sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_MUL0023_turn6,68.06,extra_long,streaming,2209.27,2122.40,86.87,
multiwoz_MUL0023_turn6,68.06,extra_long,non-streaming,4992.89,4905.15,87.74,
crosswoz_7652_turn4,68.29,extra_long,streaming,2046.52,1950.10,96.42,
crosswoz_7652_turn4,68.29,extra_long,non-streaming,8092.90,8006.02,86.88,
crosswoz_7701_turn5,68.35,extra_long,streaming,1644.77,1557.98,86.79,
crosswoz_7701_turn5,68.35,extra_long,non-streaming,6989.66,6911.41,78.25,
multiwoz_MUL0789_turn6,68.46,extra_long,streaming,1331.76,1244.75,87.01,
multiwoz_MUL0789_turn6,68.46,extra_long,non-streaming,4922.97,4836.60,86.37,
crosswoz_8672_turn7,68.49,extra_long,streaming,1382.69,1283.83,98.87,
crosswoz_8672_turn7,68.49,extra_long,non-streaming,6285.68,6198.89,86.79,
crosswoz_3145_turn5,68.57,extra_long,streaming,1788.57,1699.91,88.66,
crosswoz_3145_turn5,68.57,extra_long,non-streaming,6520.91,6441.33,79.58,
multiwoz_PMUL2936_turn6,68.87,extra_long,streaming,1091.03,995.83,95.20,
multiwoz_PMUL2936_turn6,68.87,extra_long,non-streaming,4563.78,4483.83,79.95,
multiwoz_MUL2174_turn8,69.17,extra_long,streaming,2187.60,2101.42,86.18,
multiwoz_MUL2174_turn8,69.17,extra_long,non-streaming,5805.18,5713.82,91.37,
crosswoz_11334_turn6,69.18,extra_long,streaming,1301.83,1217.72,84.11,
crosswoz_11334_turn6,69.18,extra_long,non-streaming,6439.68,6361.27,78.41,
multiwoz_PMUL2319_turn5,69.42,extra_long,streaming,1260.93,1176.36,84.57,
multiwoz_PMUL2319_turn5,69.42,extra_long,non-streaming,5672.57,5585.39,87.18,
crosswoz_10296_turn6,69.58,extra_long,streaming,1255.05,1164.68,90.37,
crosswoz_10296_turn6,69.58,extra_long,non-streaming,6596.82,6517.31,79.51,
multiwoz_PMUL2034_turn6,69.65,extra_long,streaming,1534.28,1448.48,85.80,
multiwoz_PMUL2034_turn6,69.65,extra_long,non-streaming,5418.92,5325.18,93.75,
crosswoz_10197_turn6,69.76,extra_long,streaming,1364.50,1236.30,128.19,
crosswoz_10197_turn6,69.76,extra_long,non-streaming,6345.97,6258.96,87.01,
crosswoz_12298_turn5,69.95,extra_long,streaming,1365.34,1280.49,84.85,
crosswoz_12298_turn5,69.95,extra_long,non-streaming,6168.78,6081.82,86.95,
crosswoz_11361_turn5,70.04,extra_long,streaming,1928.64,1839.46,89.18,
crosswoz_11361_turn5,70.04,extra_long,non-streaming,7579.49,7494.11,85.39,
multiwoz_PMUL0271_turn6,70.18,extra_long,streaming,1257.78,1138.30,119.48,
multiwoz_PMUL0271_turn6,70.18,extra_long,non-streaming,5375.01,5285.72,89.29,
crosswoz_11592_turn4,70.22,extra_long,streaming,1200.75,1112.35,88.40,
crosswoz_11592_turn4,70.22,extra_long,non-streaming,6413.87,6334.29,79.59,
crosswoz_422_turn6,70.26,extra_long,streaming,1344.08,1259.62,84.46,
crosswoz_422_turn6,70.26,extra_long,non-streaming,6715.73,6628.44,87.29,
multiwoz_PMUL3103_turn9,70.91,extra_long,streaming,1617.15,1527.08,90.07,
multiwoz_PMUL3103_turn9,70.91,extra_long,non-streaming,5469.82,5369.15,100.67,
crosswoz_9956_turn9,71.04,extra_long,streaming,1374.82,1289.56,85.26,
crosswoz_9956_turn9,71.04,extra_long,non-streaming,7769.66,7682.25,87.41,
multiwoz_MUL0076_turn6,71.11,extra_long,streaming,1887.30,1734.29,153.01,
multiwoz_MUL0076_turn6,71.11,extra_long,non-streaming,5413.59,5325.39,88.20,
crosswoz_10749_turn6,71.68,extra_long,streaming,1502.96,1415.50,87.45,
crosswoz_10749_turn6,71.68,extra_long,non-streaming,7270.74,7181.58,89.16,
crosswoz_11730_turn5,71.73,extra_long,streaming,1605.85,1470.15,135.70,
crosswoz_11730_turn5,71.73,extra_long,non-streaming,7110.55,7022.60,87.94,
multiwoz_MUL1152_turn6,71.94,extra_long,streaming,1361.85,1269.45,92.39,
multiwoz_MUL1152_turn6,71.94,extra_long,non-streaming,5481.78,5394.26,87.52,
multiwoz_MUL1377_turn5,71.98,extra_long,streaming,1827.14,1725.74,101.40,
multiwoz_MUL1377_turn5,71.98,extra_long,non-streaming,5941.66,5848.76,92.91,
crosswoz_9138_turn5,72.05,extra_long,streaming,2125.92,2039.45,86.47,
crosswoz_9138_turn5,72.05,extra_long,non-streaming,6810.30,6721.08,89.22,
multiwoz_PMUL4885_turn7,72.13,extra_long,streaming,1119.76,1035.18,84.58,
multiwoz_PMUL4885_turn7,72.13,extra_long,non-streaming,5917.19,5828.05,89.13,
crosswoz_11735_turn5,72.26,extra_long,streaming,2723.99,2601.47,122.52,
crosswoz_11735_turn5,72.26,extra_long,non-streaming,8233.56,8153.52,80.04,
multiwoz_PMUL0237_turn7,72.26,extra_long,streaming,1421.80,1330.46,91.34,
multiwoz_PMUL0237_turn7,72.26,extra_long,non-streaming,5675.33,5582.59,92.73,
crosswoz_11406_turn6,72.34,extra_long,streaming,1190.10,1091.54,98.56,
crosswoz_11406_turn6,72.34,extra_long,non-streaming,7500.24,7410.77,89.48,
crosswoz_12315_turn6,72.59,extra_long,streaming,1351.06,1267.47,83.59,
crosswoz_12315_turn6,72.59,extra_long,non-streaming,8078.24,7990.91,87.33,
multiwoz_MUL1353_turn6,72.88,extra_long,streaming,1447.88,1359.76,88.12,
multiwoz_MUL1353_turn6,72.88,extra_long,non-streaming,5308.89,5221.83,87.05,
multiwoz_MUL1191_turn6,72.97,extra_long,streaming,1959.08,1868.92,90.16,
multiwoz_MUL1191_turn6,72.97,extra_long,non-streaming,5703.40,5610.74,92.66,
crosswoz_11248_turn4,73.00,extra_long,streaming,1645.54,1558.69,86.85,
crosswoz_11248_turn4,73.00,extra_long,non-streaming,6980.94,6901.21,79.74,
crosswoz_8202_turn6,73.18,extra_long,streaming,1622.56,1518.86,103.69,
crosswoz_8202_turn6,73.18,extra_long,non-streaming,6853.69,6759.84,93.85,
crosswoz_11893_turn6,73.40,extra_long,streaming,1213.81,1065.14,148.67,
crosswoz_11893_turn6,73.40,extra_long,non-streaming,7149.58,7056.81,92.78,
crosswoz_7196_turn5,73.73,extra_long,streaming,2200.99,2114.08,86.91,
crosswoz_7196_turn5,73.73,extra_long,non-streaming,6804.30,6713.39,90.91,
crosswoz_10661_turn6,73.96,extra_long,streaming,1305.19,1216.22,88.97,
crosswoz_10661_turn6,73.96,extra_long,non-streaming,7953.90,7865.36,88.54,
crosswoz_9173_turn6,74.95,extra_long,streaming,1384.43,1297.89,86.54,
crosswoz_9173_turn6,74.95,extra_long,non-streaming,7127.59,7040.13,87.46,
crosswoz_12299_turn6,75.37,extra_long,streaming,1859.07,1768.25,90.82,
crosswoz_12299_turn6,75.37,extra_long,non-streaming,7704.66,7616.94,87.72,
crosswoz_12011_turn5,75.75,extra_long,streaming,1815.63,1705.23,110.39,
crosswoz_12011_turn5,75.75,extra_long,non-streaming,6880.86,6788.26,92.60,
crosswoz_7701_turn6,75.85,extra_long,streaming,1304.55,1211.54,93.02,
crosswoz_7701_turn6,75.85,extra_long,non-streaming,7817.25,7726.16,91.09,
crosswoz_8707_turn5,76.44,extra_long,streaming,1416.87,1330.03,86.84,
crosswoz_8707_turn5,76.44,extra_long,non-streaming,7542.67,7448.22,94.45,
crosswoz_98_turn5,78.18,extra_long,streaming,1382.04,1294.98,87.05,
crosswoz_98_turn5,78.18,extra_long,non-streaming,6932.96,6845.32,87.64,
crosswoz_9577_turn6,78.19,extra_long,streaming,1802.44,1692.70,109.74,
crosswoz_9577_turn6,78.19,extra_long,non-streaming,7233.33,7145.12,88.21,
crosswoz_10296_turn7,78.52,extra_long,streaming,1489.96,1403.73,86.24,
crosswoz_10296_turn7,78.52,extra_long,non-streaming,7816.62,7724.39,92.23,
crosswoz_7310_turn6,78.56,extra_long,streaming,1268.12,1132.76,135.36,
crosswoz_7310_turn6,78.56,extra_long,non-streaming,6901.69,6813.65,88.03,
crosswoz_9033_turn6,78.88,extra_long,streaming,1732.40,1646.34,86.06,
crosswoz_9033_turn6,78.88,extra_long,non-streaming,6712.63,6625.95,86.68,
crosswoz_11592_turn5,79.84,extra_long,streaming,2307.00,2219.39,87.60,
crosswoz_11592_turn5,79.84,extra_long,non-streaming,7204.07,7115.01,89.06,
crosswoz_11730_turn6,79.86,extra_long,streaming,1290.53,1205.58,84.95,
crosswoz_11730_turn6,79.86,extra_long,non-streaming,8004.41,7911.83,92.59,
crosswoz_497_turn8,79.98,extra_long,streaming,1701.78,1615.16,86.62,
crosswoz_497_turn8,79.98,extra_long,non-streaming,8343.62,8256.23,87.39,
crosswoz_8424_turn5,80.12,extra_long,streaming,1331.27,1230.43,100.85,
crosswoz_8424_turn5,80.12,extra_long,non-streaming,6999.85,6907.05,92.80,
crosswoz_8436_turn5,80.13,extra_long,streaming,1900.06,1815.30,84.76,
crosswoz_8436_turn5,80.13,extra_long,non-streaming,7739.83,7652.38,87.45,
crosswoz_10382_turn6,80.77,extra_long,streaming,1417.05,1315.39,101.66,
crosswoz_10382_turn6,80.77,extra_long,non-streaming,7131.88,7030.01,101.87,
crosswoz_8907_turn6,81.18,extra_long,streaming,2099.32,1997.76,101.56,
crosswoz_8907_turn6,81.18,extra_long,non-streaming,7374.32,7272.09,102.23,
crosswoz_10331_turn5,81.56,extra_long,streaming,1437.76,1348.71,89.05,
crosswoz_10331_turn5,81.56,extra_long,non-streaming,8132.02,8040.65,91.37,
crosswoz_8672_turn8,81.58,extra_long,streaming,1438.15,1335.79,102.36,
crosswoz_8672_turn8,81.58,extra_long,non-streaming,7794.10,7693.69,100.41,
crosswoz_9365_turn6,81.77,extra_long,streaming,1909.39,1816.85,92.54,
crosswoz_9365_turn6,81.77,extra_long,non-streaming,8478.27,8379.88,98.40,
crosswoz_9200_turn6,81.87,extra_long,streaming,1575.11,1488.43,86.68,
crosswoz_9200_turn6,81.87,extra_long,non-streaming,6867.08,6779.68,87.39,
crosswoz_11613_turn8,81.98,extra_long,streaming,1553.31,1467.20,86.12,
crosswoz_11613_turn8,81.98,extra_long,non-streaming,7155.75,7060.67,95.09,
crosswoz_11334_turn7,82.63,extra_long,streaming,1275.77,1182.85,92.92,
crosswoz_11334_turn7,82.63,extra_long,non-streaming,7293.70,7205.32,88.38,
crosswoz_962_turn5,83.24,extra_long,streaming,1463.12,1378.31,84.81,
crosswoz_962_turn5,83.24,extra_long,non-streaming,7893.22,7801.43,91.78,
crosswoz_10574_turn7,83.48,extra_long,streaming,2150.94,2037.03,113.92,
crosswoz_10574_turn7,83.48,extra_long,non-streaming,8305.65,8214.01,91.64,
crosswoz_11613_turn9,83.64,extra_long,streaming,1814.90,1686.67,128.24,
crosswoz_11613_turn9,83.64,extra_long,non-streaming,8001.41,7909.82,91.59,
crosswoz_10197_turn7,83.87,extra_long,streaming,1516.42,1431.44,84.98,
crosswoz_10197_turn7,83.87,extra_long,non-streaming,8116.99,8024.76,92.23,
crosswoz_11248_turn5,84.35,extra_long,streaming,2429.64,2341.91,87.73,
crosswoz_11248_turn5,84.35,extra_long,non-streaming,7534.79,7443.09,91.69,
crosswoz_11735_turn6,84.73,extra_long,streaming,1196.40,1111.13,85.27,
crosswoz_11735_turn6,84.73,extra_long,non-streaming,8621.79,8534.18,87.61,
crosswoz_3145_turn6,84.78,extra_long,streaming,2709.86,2625.40,84.46,
crosswoz_3145_turn6,84.78,extra_long,non-streaming,8901.47,8810.99,90.48,
crosswoz_8202_turn7,84.83,extra_long,streaming,1568.93,1473.18,95.75,
crosswoz_8202_turn7,84.83,extra_long,non-streaming,8452.29,8360.73,91.56,
crosswoz_9173_turn7,85.55,extra_long,streaming,1658.57,1572.10,86.47,
crosswoz_9173_turn7,85.55,extra_long,non-streaming,8155.69,8064.12,91.57,
crosswoz_422_turn7,86.13,extra_long,streaming,1212.88,1125.96,86.93,
crosswoz_422_turn7,86.13,extra_long,non-streaming,8610.65,8518.99,91.66,
crosswoz_12315_turn7,86.22,extra_long,streaming,1732.13,1646.04,86.09,
crosswoz_12315_turn7,86.22,extra_long,non-streaming,8389.25,8297.25,92.00,
crosswoz_1101_turn6,86.30,extra_long,streaming,1763.53,1674.62,88.91,
crosswoz_1101_turn6,86.30,extra_long,non-streaming,10058.42,9958.67,99.75,
crosswoz_10749_turn7,86.67,extra_long,streaming,1272.83,1186.27,86.56,
crosswoz_10749_turn7,86.67,extra_long,non-streaming,8014.61,7922.36,92.25,
crosswoz_9138_turn6,88.11,extra_long,streaming,1393.17,1304.29,88.88,
crosswoz_9138_turn6,88.11,extra_long,non-streaming,9281.55,9182.28,99.27,
crosswoz_9275_turn4,88.19,extra_long,streaming,1630.87,1529.20,101.67,
crosswoz_9275_turn4,88.19,extra_long,non-streaming,7702.40,7622.74,79.67,
crosswoz_11406_turn7,88.25,extra_long,streaming,1349.14,1261.40,87.74,
crosswoz_11406_turn7,88.25,extra_long,non-streaming,8112.63,8013.37,99.26,
crosswoz_10661_turn7,88.57,extra_long,streaming,1305.93,1202.75,103.19,
crosswoz_10661_turn7,88.57,extra_long,non-streaming,8759.45,8667.40,92.06,
crosswoz_11730_turn7,88.61,extra_long,streaming,1271.30,1188.06,83.25,
crosswoz_11730_turn7,88.61,extra_long,non-streaming,8478.49,8378.72,99.77,
crosswoz_10382_turn7,90.62,extra_long,streaming,1789.60,1703.02,86.58,
crosswoz_10382_turn7,90.62,extra_long,non-streaming,8387.60,8287.97,99.63,
crosswoz_8707_turn6,90.69,extra_long,streaming,1424.87,1327.68,97.19,
crosswoz_8707_turn6,90.69,extra_long,non-streaming,7939.48,7847.22,92.26,
crosswoz_9394_turn5,90.73,extra_long,streaming,1428.71,1344.07,84.65,
crosswoz_9394_turn5,90.73,extra_long,non-streaming,8201.97,8104.12,97.85,
crosswoz_10296_turn8,90.87,extra_long,streaming,1359.26,1274.47,84.79,
crosswoz_10296_turn8,90.87,extra_long,non-streaming,8838.28,8738.82,99.45,
crosswoz_9080_turn6,91.27,extra_long,streaming,1741.18,1653.67,87.50,
crosswoz_9080_turn6,91.27,extra_long,non-streaming,8867.16,8766.46,100.70,
crosswoz_7701_turn7,91.39,extra_long,streaming,1351.63,1264.66,86.97,
crosswoz_7701_turn7,91.39,extra_long,non-streaming,9644.81,9541.35,103.46,
crosswoz_8796_turn5,91.47,extra_long,streaming,1513.34,1427.39,85.94,
crosswoz_8796_turn5,91.47,extra_long,non-streaming,8512.04,8412.62,99.42,
crosswoz_11893_turn7,91.63,extra_long,streaming,1542.39,1434.79,107.60,
crosswoz_11893_turn7,91.63,extra_long,non-streaming,9028.29,8924.43,103.87,
crosswoz_8202_turn9,92.69,extra_long,streaming,1354.87,1247.98,106.89,
crosswoz_8202_turn9,92.69,extra_long,non-streaming,8536.18,8437.92,98.26,
crosswoz_7310_turn7,92.80,extra_long,streaming,1350.76,1266.14,84.62,
crosswoz_7310_turn7,92.80,extra_long,non-streaming,8545.35,8445.15,100.20,
crosswoz_12299_turn7,93.05,extra_long,streaming,1768.86,1644.26,124.59,
crosswoz_12299_turn7,93.05,extra_long,non-streaming,8362.26,8259.11,103.15,
crosswoz_7196_turn6,93.16,extra_long,streaming,1362.79,1226.13,136.67,
crosswoz_7196_turn6,93.16,extra_long,non-streaming,8188.65,8088.93,99.72,
crosswoz_98_turn6,93.20,extra_long,streaming,1186.20,1093.29,92.91,
crosswoz_98_turn6,93.20,extra_long,non-streaming,8239.13,8141.06,98.07,
crosswoz_8717_turn5,93.45,extra_long,streaming,1692.49,1607.55,84.94,
crosswoz_8717_turn5,93.45,extra_long,non-streaming,9564.44,9465.99,98.44,
crosswoz_11334_turn8,94.09,extra_long,streaming,1130.65,1045.52,85.13,
crosswoz_11334_turn8,94.09,extra_long,non-streaming,8744.41,8652.28,92.13,
crosswoz_10574_turn8,94.41,extra_long,streaming,2082.93,1994.84,88.09,
crosswoz_10574_turn8,94.41,extra_long,non-streaming,8836.27,8716.99,119.27,
crosswoz_8707_turn7,94.76,extra_long,streaming,1526.33,1430.93,95.40,
crosswoz_8707_turn7,94.76,extra_long,non-streaming,8560.46,8460.70,99.76,
crosswoz_7701_turn8,95.00,extra_long,streaming,1479.10,1376.96,102.14,
crosswoz_7701_turn8,95.00,extra_long,non-streaming,9936.07,9836.87,99.20,
crosswoz_9577_turn7,95.45,extra_long,streaming,1727.89,1643.12,84.77,
crosswoz_9577_turn7,95.45,extra_long,non-streaming,8623.10,8523.85,99.26,
crosswoz_12298_turn6,95.78,extra_long,streaming,3601.37,3463.11,138.27,
crosswoz_12298_turn6,95.78,extra_long,non-streaming,8638.40,8535.50,102.90,
crosswoz_11406_turn8,95.82,extra_long,streaming,1355.80,1257.66,98.14,
crosswoz_11406_turn8,95.82,extra_long,non-streaming,8782.17,8682.80,99.36,
crosswoz_12011_turn6,96.61,extra_long,streaming,1555.14,1468.52,86.62,
crosswoz_12011_turn6,96.61,extra_long,non-streaming,8883.05,8783.26,99.79,
crosswoz_8202_turn8,96.85,extra_long,streaming,1877.52,1789.97,87.55,
crosswoz_8202_turn8,96.85,extra_long,non-streaming,8549.02,8449.43,99.59,
crosswoz_8672_turn9,96.92,extra_long,streaming,1282.65,1180.84,101.81,
crosswoz_8672_turn9,96.92,extra_long,non-streaming,8940.52,8842.22,98.30,
crosswoz_10296_turn9,97.12,extra_long,streaming,1200.18,1115.65,84.52,
crosswoz_10296_turn9,97.12,extra_long,non-streaming,8669.68,8568.39,101.28,
crosswoz_7652_turn5,97.13,extra_long,streaming,1796.01,1690.90,105.11,
crosswoz_7652_turn5,97.13,extra_long,non-streaming,8755.84,8656.07,99.76,
crosswoz_11592_turn6,97.43,extra_long,streaming,1806.07,1718.42,87.65,
crosswoz_11592_turn6,97.43,extra_long,non-streaming,8853.28,8753.25,100.03,
crosswoz_2228_turn7,97.83,extra_long,streaming,1408.44,1322.50,85.95,
crosswoz_2228_turn7,97.83,extra_long,non-streaming,8745.19,8645.77,99.42,
crosswoz_12315_turn8,98.13,extra_long,streaming,1605.43,1500.70,104.73,
crosswoz_12315_turn8,98.13,extra_long,non-streaming,9271.89,9172.67,99.23,
crosswoz_9033_turn7,98.59,extra_long,streaming,1611.64,1521.69,89.95,
crosswoz_9033_turn7,98.59,extra_long,non-streaming,9640.00,9536.84,103.16,
crosswoz_9275_turn5,98.84,extra_long,streaming,1220.61,1132.35,88.26,
crosswoz_9275_turn5,98.84,extra_long,non-streaming,9331.88,9232.51,99.37,
crosswoz_10749_turn8,99.03,extra_long,streaming,1367.38,1274.57,92.81,
crosswoz_10749_turn8,99.03,extra_long,non-streaming,8768.29,8668.61,99.69,
crosswoz_8907_turn7,99.61,extra_long,streaming,2024.24,1924.44,99.80,
crosswoz_8907_turn7,99.61,extra_long,non-streaming,9045.04,8945.45,99.59,
crosswoz_11730_turn8,99.66,extra_long,streaming,1182.18,1096.65,85.53,
crosswoz_11730_turn8,99.66,extra_long,non-streaming,10875.17,10745.72,129.45,
crosswoz_9200_turn7,99.69,extra_long,streaming,2304.09,2213.97,90.12,
crosswoz_9200_turn7,99.69,extra_long,non-streaming,8671.91,8573.62,98.30,
crosswoz_9365_turn7,100.19,extra_long,streaming,1621.79,1533.33,88.47,
crosswoz_9365_turn7,100.19,extra_long,non-streaming,8936.89,8837.46,99.42,
crosswoz_10197_turn8,100.23,extra_long,streaming,1584.88,1494.90,89.98,
crosswoz_10197_turn8,100.23,extra_long,non-streaming,9460.00,9353.70,106.30,
crosswoz_10574_turn9,100.64,extra_long,streaming,1619.78,1474.76,145.01,
crosswoz_10574_turn9,100.64,extra_long,non-streaming,9437.21,9308.51,128.71,
crosswoz_10040_turn7,100.72,extra_long,streaming,1672.58,1588.57,84.01,
crosswoz_10040_turn7,100.72,extra_long,non-streaming,9759.98,9657.85,102.13,
crosswoz_3145_turn7,101.27,extra_long,streaming,1827.88,1739.97,87.92,
crosswoz_3145_turn7,101.27,extra_long,non-streaming,9309.80,9208.27,101.52,
crosswoz_9080_turn7,101.42,extra_long,streaming,1442.62,1332.78,109.85,
crosswoz_9080_turn7,101.42,extra_long,non-streaming,8890.71,8762.39,128.31,
crosswoz_11248_turn6,101.94,extra_long,streaming,1380.40,1297.35,83.05,
crosswoz_11248_turn6,101.94,extra_long,non-streaming,8723.86,8621.02,102.83,
crosswoz_1101_turn7,102.08,extra_long,streaming,2397.86,2310.48,87.38,
crosswoz_1101_turn7,102.08,extra_long,non-streaming,9692.84,9592.46,100.37,
crosswoz_8796_turn6,102.16,extra_long,streaming,1788.91,1703.18,85.73,
crosswoz_8796_turn6,102.16,extra_long,non-streaming,9810.92,9677.47,133.45,
crosswoz_8424_turn6,102.40,extra_long,streaming,1489.35,1393.50,95.85,
crosswoz_8424_turn6,102.40,extra_long,non-streaming,9924.68,9824.28,100.40,
crosswoz_8436_turn6,102.54,extra_long,streaming,1376.73,1289.38,87.35,
crosswoz_8436_turn6,102.54,extra_long,non-streaming,10737.85,10638.46,99.40,
crosswoz_98_turn7,102.67,extra_long,streaming,1683.40,1598.65,84.76,
crosswoz_98_turn7,102.67,extra_long,non-streaming,9332.65,9232.23,100.41,
crosswoz_10382_turn8,102.95,extra_long,streaming,1787.29,1661.39,125.89,
crosswoz_10382_turn8,102.95,extra_long,non-streaming,9539.61,9410.84,128.77,
crosswoz_11361_turn7,103.14,extra_long,streaming,2711.42,2603.56,107.86,
crosswoz_11361_turn7,103.14,extra_long,non-streaming,9046.72,8947.23,99.49,
crosswoz_7196_turn7,103.87,extra_long,streaming,2100.73,2015.31,85.42,
crosswoz_7196_turn7,103.87,extra_long,non-streaming,9152.04,9023.64,128.40,
crosswoz_12315_turn9,103.92,extra_long,streaming,1897.02,1810.70,86.33,
crosswoz_12315_turn9,103.92,extra_long,non-streaming,9481.41,9380.99,100.42,
crosswoz_8672_turn10,103.99,extra_long,streaming,1158.26,1068.36,89.90,
crosswoz_8672_turn10,103.99,extra_long,non-streaming,9200.00,9070.68,129.32,
crosswoz_11893_turn8,104.53,extra_long,streaming,1612.74,1526.93,85.82,
crosswoz_11893_turn8,104.53,extra_long,non-streaming,9588.21,9456.86,131.35,
crosswoz_422_turn8,104.55,extra_long,streaming,1874.07,1788.18,85.89,
crosswoz_422_turn8,104.55,extra_long,non-streaming,9745.89,9617.27,128.62,
crosswoz_11334_turn9,104.65,extra_long,streaming,1121.43,1018.74,102.69,
crosswoz_11334_turn9,104.65,extra_long,non-streaming,9574.43,9473.76,100.68,
crosswoz_12299_turn8,104.91,extra_long,streaming,4488.19,4381.43,106.76,
crosswoz_12299_turn8,104.91,extra_long,non-streaming,9626.98,9497.87,129.10,
crosswoz_12011_turn7,105.08,extra_long,streaming,1581.71,1495.15,86.56,
crosswoz_12011_turn7,105.08,extra_long,non-streaming,9156.19,9028.74,127.45,
crosswoz_497_turn9,105.20,extra_long,streaming,1590.69,1504.44,86.26,
crosswoz_497_turn9,105.20,extra_long,non-streaming,9162.33,9061.60,100.73,
crosswoz_1101_turn8,105.89,extra_long,streaming,1397.93,1308.68,89.25,
crosswoz_1101_turn8,105.89,extra_long,non-streaming,9027.20,8898.30,128.90,
crosswoz_9956_turn10,105.89,extra_long,streaming,1191.93,1102.79,89.15,
crosswoz_9956_turn10,105.89,extra_long,non-streaming,11263.03,11134.62,128.42,
crosswoz_10661_turn8,106.86,extra_long,streaming,1341.28,1248.53,92.75,
crosswoz_10661_turn8,106.86,extra_long,non-streaming,9521.66,9423.06,98.61,
crosswoz_3145_turn8,106.97,extra_long,streaming,2188.01,2104.63,83.39,
crosswoz_3145_turn8,106.97,extra_long,non-streaming,9461.77,9361.87,99.90,
crosswoz_10749_turn9,107.25,extra_long,streaming,1279.23,1186.88,92.35,
crosswoz_10749_turn9,107.25,extra_long,non-streaming,9961.81,9834.65,127.16,
crosswoz_9173_turn8,107.57,extra_long,streaming,2161.70,2073.92,87.78,
crosswoz_9173_turn8,107.57,extra_long,non-streaming,9983.71,9856.55,127.17,
crosswoz_10197_turn9,107.88,extra_long,streaming,1217.33,1131.58,85.75,
crosswoz_10197_turn9,107.88,extra_long,non-streaming,9649.61,9520.37,129.24,
crosswoz_9200_turn8,107.90,extra_long,streaming,1624.60,1530.49,94.11,
crosswoz_9200_turn8,107.90,extra_long,non-streaming,9323.71,9197.19,126.51,
crosswoz_12298_turn7,108.14,extra_long,streaming,1419.65,1331.71,87.94,
crosswoz_12298_turn7,108.14,extra_long,non-streaming,11423.47,11291.66,131.81,
crosswoz_10296_turn10,108.77,extra_long,streaming,1411.36,1326.70,84.65,
crosswoz_10296_turn10,108.77,extra_long,non-streaming,9954.81,9828.18,126.62,
crosswoz_9956_turn11,108.83,extra_long,streaming,1713.65,1626.29,87.36,
crosswoz_9956_turn11,108.83,extra_long,non-streaming,9457.98,9326.65,131.34,
crosswoz_8717_turn6,109.11,extra_long,streaming,1118.99,1004.57,114.42,
crosswoz_8717_turn6,109.11,extra_long,non-streaming,10690.31,10562.48,127.83,
crosswoz_11406_turn9,109.32,extra_long,streaming,1386.53,1297.33,89.20,
crosswoz_11406_turn9,109.32,extra_long,non-streaming,10602.20,10475.75,126.45,
crosswoz_10331_turn6,109.55,extra_long,streaming,1561.51,1464.09,97.42,
crosswoz_10331_turn6,109.55,extra_long,non-streaming,11018.56,10891.70,126.86,
crosswoz_11592_turn7,109.94,extra_long,streaming,1742.05,1632.25,109.81,
crosswoz_11592_turn7,109.94,extra_long,non-streaming,9652.39,9519.10,133.29,
crosswoz_11735_turn7,111.10,extra_long,streaming,1171.65,1050.40,121.25,
crosswoz_11735_turn7,111.10,extra_long,non-streaming,10455.35,10354.89,100.46,
crosswoz_962_turn6,111.61,extra_long,streaming,1382.40,1286.93,95.47,
crosswoz_962_turn6,111.61,extra_long,non-streaming,10764.80,10635.24,129.56,
crosswoz_9577_turn8,111.73,extra_long,streaming,2239.63,2149.56,90.06,
crosswoz_9577_turn8,111.73,extra_long,non-streaming,10547.71,10418.81,128.90,
crosswoz_7196_turn8,111.98,extra_long,streaming,1243.42,1156.36,87.06,
crosswoz_7196_turn8,111.98,extra_long,non-streaming,9696.28,9566.34,129.94,
crosswoz_7701_turn9,112.52,extra_long,streaming,2360.47,2272.94,87.53,
crosswoz_7701_turn9,112.52,extra_long,non-streaming,10219.37,10081.67,137.69,
crosswoz_11613_turn10,112.89,extra_long,streaming,2532.44,2436.95,95.48,
crosswoz_11613_turn10,112.89,extra_long,non-streaming,11098.57,10967.39,131.17,
crosswoz_8907_turn8,112.89,extra_long,streaming,1312.49,1227.22,85.26,
crosswoz_8907_turn8,112.89,extra_long,non-streaming,10500.36,10371.32,129.04,
crosswoz_2228_turn8,113.03,extra_long,streaming,1824.23,1733.68,90.55,
crosswoz_2228_turn8,113.03,extra_long,non-streaming,10159.06,10030.25,128.81,
crosswoz_9033_turn8,115.37,extra_long,streaming,1141.73,1051.87,89.86,
crosswoz_9033_turn8,115.37,extra_long,non-streaming,11789.22,11661.07,128.15,
crosswoz_10040_turn8,115.68,extra_long,streaming,2295.93,2178.25,117.68,
crosswoz_10040_turn8,115.68,extra_long,non-streaming,11396.89,11267.91,128.99,
crosswoz_9080_turn8,115.78,extra_long,streaming,1423.41,1338.54,84.87,
crosswoz_9080_turn8,115.78,extra_long,non-streaming,10695.14,10564.77,130.37,
crosswoz_11730_turn9,115.94,extra_long,streaming,1430.81,1342.72,88.09,
crosswoz_11730_turn9,115.94,extra_long,non-streaming,11382.00,11253.04,128.96,
crosswoz_10661_turn9,116.25,extra_long,streaming,1752.55,1667.43,85.13,
crosswoz_10661_turn9,116.25,extra_long,non-streaming,11845.63,11717.20,128.42,
